Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDL03,3302.0,OUT049
DRL59,1030.0,OUT049
DRM11,5564.0,OUT027
FDA43,3222.0,OUT049
FDZ56,810.0,OUT010
FDI44,1028.0,OUT018
FDB50,1300.0,OUT013
FDU15,-1202.0,OUT019
NCJ19,-1062.0,OUT019
FDD48,1892.0,OUT013
NCW42,3558.0,OUT035
FDL24,2912.0,OUT017
NCB30,3124.0,OUT013
FDK25,2752.0,OUT013
FDW28,3222.0,OUT049
FDD47,2828.0,OUT017
FDK16,-402.0,OUT019
FDW37,1502.0,OUT046
FDA48,3584.0,OUT035
FDA14,2428.0,OUT017
FDV15,1656.0,OUT013
FDN22,4158.0,OUT049
NCD55,586.0,OUT045
FDY43,2720.0,OUT013
NCU05,1328.0,OUT017
FDF10,2512.0,OUT035
FDR39,2692.0,OUT018
FDG40,620.0,OUT013
FDZ28,214.0,OUT019
FDE02,1424.0,OUT045
FDU60,2870.0,OUT049
FDM21,4104.0,OUT013
FDV52,14.0,OUT019
NCW06,3044.0,OUT013
FDX36,3692.0,OUT035
FDT35,4208.0,OUT027
NCL19,302.0,OUT010
NCD31,2578.0,OUT046
FDE53,-170.0,OUT019
FDW58,-134.0,OUT019
DRF48,2974.0,OUT046
FDW57,2956.0,OUT035
DRH13,1804.0,OUT017
FDT33,2788.0,OUT013
DRK47,5016.0,OUT027
FDY22,414.0,OUT010
FDC35,1358.0,OUT019
FDO03,3712.0,OUT013
FDF24,1320.0,OUT045
FDF56,2672.0,OUT018
FDD28,1008.0,OUT013
FDG53,3704.0,OUT027
FDO27,-322.0,OUT019
NCF54,2444.0,OUT018
FDC20,2360.0,OUT027
FDU10,718.0,OUT046
DRA24,2436.0,OUT018
FDA02,482.0,OUT010
FDG10,1084.0,OUT017
FDW39,954.0,OUT010
FDP04,-818.0,OUT019
NCM55,2928.0,OUT013
FDG47,4024.0,OUT045
NCU41,3080.0,OUT017
NCK31,888.0,OUT017
FDZ46,1688.0,OUT045
FDU13,3780.0,OUT027
NCF19,706.0,OUT045
NCJ43,2740.0,OUT013
NCJ05,2338.0,OUT045
FDS04,3700.0,OUT027
FDX28,-334.0,OUT010
FDB41,2264.0,OUT027
FDG53,2262.0,OUT046
FDL15,542.0,OUT010
FDQ08,1190.0,OUT049
DRN36,1620.0,OUT013
FDI46,4032.0,OUT013
FDG16,4824.0,OUT027
FDV32,1056.0,OUT013
FDF44,278.0,OUT010
FDK04,708.0,OUT018
NCA41,3068.0,OUT013
FDD51,820.0,OUT017
NCZ53,2870.0,OUT045
FDP01,3924.0,OUT027
FDY25,3006.0,OUT049
FDB17,2624.0,OUT018
NCV54,1636.0,OUT018
FDJ32,1128.0,OUT017
FDA37,2166.0,OUT049
FDG35,2944.0,OUT035
NCM05,3904.0,OUT018
FDG45,3358.0,OUT046
FDH28,756.0,OUT013
NCE18,4002.0,OUT049
FDH38,1820.0,OUT045
FDR56,3232.0,OUT013
FDH17,3068.0,OUT027
FDD39,3566.0,OUT049
FDB41,962.0,OUT049
NCR53,3474.0,OUT046
FDX46,1100.0,OUT017
FDV28,766.0,OUT049
FDA08,2468.0,OUT018
FDH45,844.0,OUT017
NCS38,-98.0,OUT010
FDD40,1262.0,OUT010
DRM59,2552.0,OUT035
NCJ43,2508.0,OUT018
NCN29,844.0,OUT013
NCC19,2902.0,OUT045
FDR56,3268.0,OUT035
FDZ43,4006.0,OUT049
FDJ32,-850.0,OUT010
DRH03,1588.0,OUT017
NCZ54,2654.0,OUT035
FDE26,2388.0,OUT017
FDS03,960.0,OUT045
DRZ24,54.0,OUT019
FDO48,4996.0,OUT027
FDW39,2986.0,OUT049
NCK05,1106.0,OUT049
NCK30,4044.0,OUT017
FDT27,3528.0,OUT018
FDS08,910.0,OUT019
NCJ19,990.0,OUT049
FDC58,664.0,OUT045
DRE37,3024.0,OUT013
FDW02,2200.0,OUT035
FDJ02,562.0,OUT010
FDX09,2728.0,OUT045
FDT31,1110.0,OUT010
FDI24,2930.0,OUT049
FDY09,2736.0,OUT045
FDV28,576.0,OUT045
DRM47,3158.0,OUT049
FDT52,2054.0,OUT019
FDI48,720.0,OUT018
FDY55,4184.0,OUT017
FDU48,2144.0,OUT013
FDN25,896.0,OUT045
FDP20,2166.0,OUT049
FDJ15,3048.0,OUT013
FDD04,2008.0,OUT018
FDY58,3556.0,OUT045
FDR37,2744.0,OUT018
FDF44,2164.0,OUT013
FDD32,1336.0,OUT045
FDR57,2636.0,OUT017
DRG39,2356.0,OUT027
FDX15,2596.0,OUT017
DRN37,2560.0,OUT045
FDW40,3752.0,OUT027
FDB32,1642.0,OUT049
FDM40,2032.0,OUT018
FDE39,3380.0,OUT027
DRH49,1444.0,OUT017
FDT46,966.0,OUT049
NCF06,4118.0,OUT035
FDP07,3204.0,OUT017
FDC04,3844.0,OUT013
FDZ32,1816.0,OUT017
FDD50,2616.0,OUT045
FDU56,3060.0,OUT017
FDV34,1328.0,OUT017
NCY41,612.0,OUT013
NCK18,2610.0,OUT046
DRH25,1014.0,OUT049
FDT57,3774.0,OUT046
FDV56,1560.0,OUT018
FDV12,1560.0,OUT045
FDN52,1548.0,OUT017
FDX38,972.0,OUT035
FDE47,1736.0,OUT018
NCO07,3344.0,OUT013
FDV09,3840.0,OUT027
FDZ23,1094.0,OUT019
DRH51,1200.0,OUT018
NCY54,2566.0,OUT045
DRG49,3916.0,OUT013
NCC19,3110.0,OUT049
NCV53,3702.0,OUT045
FDZ47,-254.0,OUT019
NCO26,1540.0,OUT018
NCP02,874.0,OUT045
NCW30,3824.0,OUT018
NCN55,3770.0,OUT046
FDB20,-666.0,OUT010
DRL11,2540.0,OUT013
DRD60,2816.0,OUT045
FDW14,-450.0,OUT010
FDL27,-778.0,OUT010
FDU09,736.0,OUT018
DRH36,2680.0,OUT027
FDP34,3916.0,OUT027
FDE04,2996.0,OUT017
FDZ57,3596.0,OUT027
FDF02,-230.0,OUT010
FDG28,3876.0,OUT045
NCI31,554.0,OUT046
FDT43,904.0,OUT013
FDU20,2010.0,OUT046
FDD53,780.0,OUT013
FDW15,2360.0,OUT045
NCT53,2470.0,OUT045
NCG55,3260.0,OUT027
FDD48,1948.0,OUT035
FDG47,4262.0,OUT049
FDI21,1176.0,OUT017
FDT27,3836.0,OUT017
DRO35,1924.0,OUT013
FDD33,3764.0,OUT017
FDC04,3948.0,OUT035
FDY34,2720.0,OUT013
DRJ49,2190.0,OUT049
FDE05,2482.0,OUT049
FDU31,3604.0,OUT017
NCN19,4400.0,OUT027
FDK56,4380.0,OUT027
FDK58,1824.0,OUT017
NCJ42,1718.0,OUT035
FDZ34,4500.0,OUT027
FDA52,2600.0,OUT018
NCR29,904.0,OUT013
FDT48,3280.0,OUT035
DRJ51,1734.0,OUT019
NCS54,2778.0,OUT046
FDV01,2636.0,OUT035
DRG51,4052.0,OUT027
NCG42,2116.0,OUT013
FDA51,1998.0,OUT049
FDV19,710.0,OUT010
NCT18,2762.0,OUT045
NCS41,2818.0,OUT045
FDO03,3674.0,OUT046
FDL12,-854.0,OUT010
FDY37,474.0,OUT010
FDI58,1662.0,OUT049
FDT28,2144.0,OUT018
NCC42,270.0,OUT010
FDO01,2228.0,OUT017
FDJ02,2452.0,OUT013
FDQ04,468.0,OUT018
DRL47,2076.0,OUT013
FDZ32,1888.0,OUT035
FDC35,3356.0,OUT035
FDX14,1116.0,OUT045
FDZ35,1788.0,OUT013
FDL14,2572.0,OUT013
FDO04,1062.0,OUT049
DRK11,2492.0,OUT017
FDB44,3124.0,OUT018
FDZ50,3098.0,OUT049
FDI12,2928.0,OUT027
FDU43,3900.0,OUT017
FDD58,-322.0,OUT010
FDB27,3172.0,OUT017
FDB04,1212.0,OUT018
NCO17,1892.0,OUT013
FDL12,1076.0,OUT017
DRJ13,2670.0,OUT049
FDD57,1504.0,OUT045
FDW19,1940.0,OUT035
DRD27,1424.0,OUT018
FDH27,3744.0,OUT027
NCW30,5504.0,OUT027
FDR40,1144.0,OUT018
FDG05,2604.0,OUT013
NCY41,-1358.0,OUT019
FDI38,3116.0,OUT018
FDR20,822.0,OUT046
FDE09,1844.0,OUT017
FDN50,-266.0,OUT019
DRF27,2356.0,OUT045
DRF51,656.0,OUT013
NCO02,-830.0,OUT019
FDB51,2472.0,OUT027
FDJ50,928.0,OUT013
FDN52,1456.0,OUT013
FDX14,1284.0,OUT013
FDT27,1870.0,OUT019
FDV10,800.0,OUT013
FDU33,774.0,OUT046
FDU58,3018.0,OUT046
NCP42,4484.0,OUT027
FDL51,4888.0,OUT027
DRH15,2196.0,OUT027
FDU16,1556.0,OUT017
FDW15,2516.0,OUT017
FDQ44,1904.0,OUT045
NCI06,4244.0,OUT027
DRK23,2086.0,OUT019
FDC28,1884.0,OUT035
NCY17,-1286.0,OUT019
NCV05,2164.0,OUT018
FDM34,230.0,OUT019
DRD60,4352.0,OUT027
FDT38,1410.0,OUT046
FDQ57,2104.0,OUT018
FDE59,2052.0,OUT027
NCM43,2554.0,OUT046
DRI51,2854.0,OUT049
NCG30,2016.0,OUT017
NCK54,1982.0,OUT035
FDQ16,-122.0,OUT019
FDI36,3232.0,OUT013
FDX16,3824.0,OUT027
FDA34,2778.0,OUT046
FDJ48,3692.0,OUT018
FDU47,2364.0,OUT035
FDS39,2282.0,OUT046
FDD11,3998.0,OUT046
FDM16,2708.0,OUT027
FDU56,2720.0,OUT018
FDQ32,2108.0,OUT017
DRK35,696.0,OUT013
FDA58,3822.0,OUT049
DRG48,406.0,OUT019
FDT59,1798.0,OUT010
FDQ31,-386.0,OUT019
FDS51,824.0,OUT018
FDW32,2896.0,OUT027
FDI15,5592.0,OUT027
NCV30,1056.0,OUT017
DRG25,3102.0,OUT049
FDT02,644.0,OUT013
FDO33,3272.0,OUT027
FDP38,952.0,OUT035
FDZ45,3236.0,OUT035
NCA54,4260.0,OUT027
FDU33,868.0,OUT017
FDN58,3840.0,OUT017
FDI05,1188.0,OUT045
FDM57,-510.0,OUT019
NCS42,2832.0,OUT027
FDB57,3504.0,OUT045
FDC03,3080.0,OUT045
FDZ58,1980.0,OUT013
NCK29,1878.0,OUT045
NCR53,3406.0,OUT045
FDE26,3744.0,OUT027
FDU52,2578.0,OUT049
FDE41,2872.0,OUT027
FDU38,2764.0,OUT018
FDA52,2924.0,OUT017
FDW46,1126.0,OUT046
DRI59,3668.0,OUT035
FDT38,1496.0,OUT035
FDL33,2880.0,OUT018
FDQ01,5476.0,OUT027
FDJ08,3010.0,OUT046
FDQ47,742.0,OUT049
NCZ18,3940.0,OUT013
FDE29,1048.0,OUT017
FDF10,3832.0,OUT027
FDC48,1478.0,OUT049
FDY58,3660.0,OUT013
NCX30,1934.0,OUT010
FDV11,2908.0,OUT013
FDT46,838.0,OUT046
DRD01,-922.0,OUT019
FDQ11,4148.0,OUT013
NCM41,1540.0,OUT017
NCC55,628.0,OUT013
FDG45,4848.0,OUT027
NCQ54,2754.0,OUT049
FDM34,2008.0,OUT045
FDD17,1874.0,OUT019
FDN38,5424.0,OUT027
FDB53,2116.0,OUT018
NCL06,4186.0,OUT035
NCV18,-638.0,OUT019
FDX25,2940.0,OUT013
FDB39,918.0,OUT046
FDC33,3310.0,OUT049
NCO14,464.0,OUT018
FDA58,5196.0,OUT027
NCQ02,3008.0,OUT017
NCR53,3592.0,OUT017
FDN52,1458.0,OUT046
FDG26,4054.0,OUT046
FDE23,2312.0,OUT027
DRI37,1008.0,OUT013
DRH37,2412.0,OUT018
FDO01,2220.0,OUT035
FDK45,1950.0,OUT049
FDP23,3558.0,OUT049
FDM33,3588.0,OUT035
FDD36,2012.0,OUT017
FDL56,1444.0,OUT017
FDT27,1878.0,OUT010
FDG52,832.0,OUT017
NCL42,3922.0,OUT035
DRJ24,2926.0,OUT046
FDV38,862.0,OUT046
FDT35,2704.0,OUT045
FDY51,3392.0,OUT045
FDC37,1788.0,OUT017
NCP43,2884.0,OUT013
FDO33,1728.0,OUT045
FDW04,1932.0,OUT018
NCC31,2426.0,OUT046
FDK22,3542.0,OUT049
FDJ50,996.0,OUT017
FDV13,1600.0,OUT017
DRL60,2500.0,OUT017
FDW03,1804.0,OUT017
FDY27,2944.0,OUT035
FDB39,2348.0,OUT027
FDU59,2496.0,OUT045
FDZ57,2250.0,OUT049
FDO21,3742.0,OUT049
FDS43,2756.0,OUT018
FDU28,1162.0,OUT010
FDC51,154.0,OUT010
FDW16,-338.0,OUT010
FDP32,114.0,OUT010
FDB60,1206.0,OUT019
NCQ30,1874.0,OUT046
FDD26,3090.0,OUT049
FDI44,1180.0,OUT045
DRH23,902.0,OUT046
FDO44,1774.0,OUT046
FDG04,2982.0,OUT046
FDM32,2956.0,OUT027
FDM09,2776.0,OUT013
FDZ47,1716.0,OUT013
FDM40,3704.0,OUT027
FDY48,1728.0,OUT017
NCM30,594.0,OUT045
FDX36,1690.0,OUT010
DRF03,756.0,OUT017
FDN51,4294.0,OUT049
FDM57,1534.0,OUT049
FDB35,1678.0,OUT049
FDY13,2716.0,OUT027
FDA37,2148.0,OUT017
NCX53,2324.0,OUT017
FDD59,1156.0,OUT018
FDX10,-1234.0,OUT019
FDC03,2916.0,OUT018
FDW43,3752.0,OUT035
FDW10,2814.0,OUT046
FDY14,5576.0,OUT027
FDV43,680.0,OUT045
FDO40,2448.0,OUT013
FDP46,2936.0,OUT027
NCE43,706.0,OUT019
FDD05,2036.0,OUT035
FDJ60,806.0,OUT010
DRE27,1292.0,OUT018
FDO11,4112.0,OUT035
DRG11,3168.0,OUT027
FDK33,1526.0,OUT010
DRM23,2624.0,OUT045
FDJ02,3844.0,OUT027
NCZ05,1550.0,OUT045
NCL30,2024.0,OUT013
FDZ19,2520.0,OUT018
FDM45,2102.0,OUT049
FDO36,2838.0,OUT046
NCK31,722.0,OUT045
DRJ37,2372.0,OUT045
FDP24,1692.0,OUT018
FDF46,1884.0,OUT013
FDX46,-866.0,OUT019
NCL18,2918.0,OUT045
FDJ26,3464.0,OUT013
FDJ07,1788.0,OUT045
FDY15,2540.0,OUT013
DRG01,1160.0,OUT045
FDF58,1016.0,OUT045
FDZ14,110.0,OUT019
FDP31,1238.0,OUT049
FDH45,804.0,OUT013
FDA09,970.0,OUT010
FDW31,3316.0,OUT035
FDA57,718.0,OUT046
NCE55,2850.0,OUT035
FDC17,1486.0,OUT019
FDC59,1168.0,OUT013
FDA22,2708.0,OUT013
FDK52,3668.0,OUT035
NCM26,2410.0,OUT046
NCT53,2702.0,OUT035
FDW45,2152.0,OUT018
NCI18,3594.0,OUT035
FDE38,2372.0,OUT018
FDF08,-394.0,OUT019
FDY58,1734.0,OUT010
FDF58,-810.0,OUT019
FDX39,3468.0,OUT017
FDB44,3470.0,OUT049
FDF28,2120.0,OUT013
FDE39,1920.0,OUT013
FDT37,3780.0,OUT018
FDZ45,3236.0,OUT017
FDO40,2516.0,OUT035
FDM57,2876.0,OUT027
DRG36,2808.0,OUT017
FDY36,-706.0,OUT010
DRL60,3856.0,OUT027
FDS25,-114.0,OUT019
DRF49,3232.0,OUT027
FDP16,3816.0,OUT045
FDS60,3006.0,OUT049
FDU15,2168.0,OUT027
FDK43,2030.0,OUT046
FDN25,1018.0,OUT046
FDE53,1806.0,OUT049
FDB22,2508.0,OUT013
FDE39,1996.0,OUT017
FDX35,3736.0,OUT035
NCG54,2758.0,OUT049
FDH27,2416.0,OUT035
NCK42,3408.0,OUT013
FDS25,1886.0,OUT049
FDI10,2560.0,OUT018
FDU35,1732.0,OUT035
FDI04,3284.0,OUT017
DRK23,4068.0,OUT035
FDB53,438.0,OUT019
FDY02,4294.0,OUT049
FDM60,856.0,OUT035
NCJ31,1782.0,OUT010
DRP35,2104.0,OUT017
NCQ30,1676.0,OUT018
DRL11,634.0,OUT010
FDU01,3088.0,OUT013
FDR39,2976.0,OUT035
FDO08,2694.0,OUT046
FDC02,4048.0,OUT045
NCZ29,2086.0,OUT035
FDF29,278.0,OUT010
FDZ23,3108.0,OUT017
NCU53,2340.0,OUT018
NCW30,4072.0,OUT013
NCM26,3876.0,OUT027
FDV50,3408.0,OUT027
FDW15,2506.0,OUT049
FDI35,4352.0,OUT027
FDO11,4068.0,OUT017
FDN48,1486.0,OUT046
NCA17,2486.0,OUT049
NCN54,1292.0,OUT013
FDP22,940.0,OUT013
NCB54,2066.0,OUT035
FDD08,568.0,OUT045
DRM48,-1302.0,OUT010
FDG41,3268.0,OUT027
FDE44,2236.0,OUT027
FDE26,2380.0,OUT035
NCS38,1800.0,OUT013
NCJ54,3360.0,OUT018
FDI40,-282.0,OUT019
FDN45,3304.0,OUT018
FDU43,3862.0,OUT046
FDI04,1282.0,OUT010
NCC07,1416.0,OUT018
NCC07,-246.0,OUT019
NCD18,3566.0,OUT045
FDU55,4196.0,OUT035
FDX59,708.0,OUT035
FDR52,3186.0,OUT049
NCP17,1076.0,OUT013
FDQ32,1948.0,OUT045
NCT17,3054.0,OUT049
FDO10,1150.0,OUT049
FDE32,758.0,OUT049
FDN44,2460.0,OUT045
FDH02,1612.0,OUT035
FDK60,1708.0,OUT013
FDS24,-434.0,OUT019
FDL03,1346.0,OUT010
FDB46,4856.0,OUT027
FDO48,3702.0,OUT049
FDZ39,1854.0,OUT049
FDT02,2064.0,OUT027
FDC50,1556.0,OUT013
FDP39,952.0,OUT035
DRG15,768.0,OUT018
FDP10,1424.0,OUT018
FDF53,4392.0,OUT027
FDN34,2720.0,OUT045
FDK02,1848.0,OUT045
FDC23,2748.0,OUT045
FDJ10,350.0,OUT019
FDE53,1824.0,OUT035
FDR25,4352.0,OUT035
FDW50,2626.0,OUT046
FDS09,1014.0,OUT049
FDW49,934.0,OUT010
FDU51,2894.0,OUT046
FDF28,1848.0,OUT018
NCY30,2584.0,OUT018
FDD44,4084.0,OUT045
FDX09,2884.0,OUT017
NCF30,1980.0,OUT013
FDZ50,1098.0,OUT019
FDW37,1484.0,OUT013
FDD11,4158.0,OUT049
DRH39,1020.0,OUT018
FDA36,3046.0,OUT049
NCG43,1570.0,OUT049
FDF02,1760.0,OUT035
FDP57,3100.0,OUT027
NCE42,3724.0,OUT017
NCR38,5368.0,OUT027
FDP03,158.0,OUT019
FDO51,884.0,OUT035
NCQ42,2018.0,OUT046
NCM41,1442.0,OUT046
FDH48,2844.0,OUT027
DRF60,3750.0,OUT046
FDJ27,1788.0,OUT035
FDQ14,2432.0,OUT013
FDN27,2004.0,OUT017
NCQ02,2962.0,OUT046
FDJ33,2154.0,OUT049
FDP07,4564.0,OUT027
DRE01,3890.0,OUT049
FDU36,1544.0,OUT045
FDL28,3772.0,OUT017
NCX53,2234.0,OUT046
FDZ39,1788.0,OUT013
NCP42,3092.0,OUT013
FDJ14,1500.0,OUT035
FDK04,1038.0,OUT049
NCC19,3100.0,OUT017
FDS09,676.0,OUT018
FDZ02,1662.0,OUT046
FDD35,1740.0,OUT018
NCY42,2332.0,OUT017
FDB05,3808.0,OUT045
FDF20,3196.0,OUT035
NCO41,1296.0,OUT018
FDC40,2800.0,OUT027
FDV58,3056.0,OUT045
FDZ57,2072.0,OUT045
DRM35,2846.0,OUT046
DRN36,1304.0,OUT018
FDQ13,1374.0,OUT046
DRO35,-26.0,OUT010
NCD43,1746.0,OUT035
FDA51,1632.0,OUT018
NCX17,5068.0,OUT027
NCZ17,738.0,OUT049
FDR11,4012.0,OUT027
FDW34,3958.0,OUT049
FDN50,1660.0,OUT017
FDS09,882.0,OUT046
FDS48,2196.0,OUT018
FDL44,2722.0,OUT049
DRF48,2772.0,OUT018
FDA14,2132.0,OUT018
NCD30,1646.0,OUT049
FDI16,980.0,OUT017
NCG06,4146.0,OUT035
DRZ24,2044.0,OUT035
NCS17,1414.0,OUT045
FDB37,3832.0,OUT045
FDE10,2236.0,OUT035
FDC57,3024.0,OUT045
FDM12,2800.0,OUT018
FDE24,2342.0,OUT049
FDW22,3484.0,OUT045
DRD01,2384.0,OUT027
NCZ18,5364.0,OUT027
FDN49,664.0,OUT045
FDR22,1996.0,OUT035
FDV08,-1202.0,OUT019
FDY39,2994.0,OUT046
FDV36,2142.0,OUT049
FDO60,708.0,OUT045
FDU04,3432.0,OUT027
FDR20,2316.0,OUT027
FDW19,-66.0,OUT019
FDU40,3202.0,OUT049
FDK15,1480.0,OUT045
DRF15,2536.0,OUT035
FDQ25,2900.0,OUT017
FDI48,-946.0,OUT019
FDS49,1254.0,OUT046
FDV22,2582.0,OUT046
NCV42,1698.0,OUT046
FDX26,2918.0,OUT046
FDI33,1240.0,OUT018
FDZ14,2110.0,OUT049
FDG10,1032.0,OUT013
FDM38,660.0,OUT018
FDG26,5492.0,OUT027
FDH46,1796.0,OUT035
FDN13,1356.0,OUT018
FDU57,2528.0,OUT035
NCI06,2794.0,OUT046
FDM38,848.0,OUT045
NCG42,142.0,OUT010
FDL39,2836.0,OUT045
FDT31,1150.0,OUT019
FDV59,3488.0,OUT013
FDB49,1788.0,OUT035
FDD58,1734.0,OUT049
DRN59,782.0,OUT046
FDX48,2622.0,OUT049
FDQ11,4198.0,OUT049
FDY12,1030.0,OUT049
FDQ11,4032.0,OUT045
DRI11,1940.0,OUT017
FDY32,4008.0,OUT027
FDS51,936.0,OUT045
FDR19,410.0,OUT010
DRB13,2852.0,OUT018
FDS21,1200.0,OUT035
FDQ40,2776.0,OUT045
NCE55,2780.0,OUT013
FDX43,4076.0,OUT027
FDS12,2086.0,OUT049
DRK01,2964.0,OUT027
FDN25,1052.0,OUT017
FDB60,3086.0,OUT046
FDQ13,1452.0,OUT017
DRK13,3020.0,OUT045
DRF25,376.0,OUT018
NCD42,-1238.0,OUT019
FDW25,1296.0,OUT045
NCV29,4252.0,OUT027
NCK42,3454.0,OUT035
DRJ13,3960.0,OUT027
DRD15,3748.0,OUT017
FDM27,2452.0,OUT045
FDZ50,2748.0,OUT018
FDC04,3830.0,OUT046
FDF50,3210.0,OUT049
FDP15,4008.0,OUT045
FDK46,4196.0,OUT035
FDZ56,2460.0,OUT018
FDY60,2478.0,OUT049
FDB10,3848.0,OUT035
FDR57,2468.0,OUT045
FDU58,3150.0,OUT049
FDH02,1510.0,OUT046
FDP48,2984.0,OUT013
FDI46,4076.0,OUT035
FDW56,3088.0,OUT013
NCM19,-194.0,OUT010
FDS50,4952.0,OUT027
FDK24,796.0,OUT013
FDO36,2948.0,OUT017
FDK45,3288.0,OUT027
NCL05,638.0,OUT045
FDL32,1628.0,OUT018
FDA28,2198.0,OUT049
FDY36,992.0,OUT018
FDP32,1800.0,OUT018
FDL50,2038.0,OUT046
DRC24,2546.0,OUT049
NCS18,1764.0,OUT017
FDD16,1316.0,OUT017
NCV18,1344.0,OUT013
FDX07,3022.0,OUT046
NCZ05,3064.0,OUT027
NCI31,620.0,OUT013
FDK14,1486.0,OUT049
NCR06,618.0,OUT045
NCF54,2818.0,OUT049
DRG23,506.0,OUT010
FDD53,742.0,OUT046
NCM31,3624.0,OUT027
FDT16,4276.0,OUT017
FDR40,1468.0,OUT035
DRG25,3024.0,OUT017
FDT10,1164.0,OUT035
FDY32,2612.0,OUT013
FDN50,1692.0,OUT035
FDZ35,-122.0,OUT019
NCP54,1842.0,OUT045
NCD07,1886.0,OUT035
FDS02,2928.0,OUT018
DRN59,596.0,OUT018
DRB24,2532.0,OUT013
FDP37,3440.0,OUT027
DRB01,2780.0,OUT018
FDR47,3102.0,OUT046
NCM31,318.0,OUT010
NCF06,5480.0,OUT027
NCV17,3508.0,OUT027
FDS10,2974.0,OUT049
FDN52,1548.0,OUT035
FDZ48,1864.0,OUT013
FDJ48,4046.0,OUT049
DRB13,4532.0,OUT027
FDV59,3524.0,OUT017
FDL32,1936.0,OUT035
FDZ12,2364.0,OUT035
NCR06,2112.0,OUT027
FDP51,2052.0,OUT017
FDY22,2352.0,OUT013
FDZ38,2846.0,OUT049
NCO54,970.0,OUT035
FDR23,2884.0,OUT035
FDM38,1070.0,OUT049
FDS25,1868.0,OUT013
FDZ22,1400.0,OUT013
FDZ20,2142.0,OUT019
FDD45,-362.0,OUT010
FDN03,4102.0,OUT049
NCW30,4034.0,OUT046
FDY24,2408.0,OUT027
FDJ26,1510.0,OUT019
FDM15,2606.0,OUT049
NCW54,2356.0,OUT027
FDA23,1544.0,OUT045
FDA39,-1266.0,OUT019
FDZ12,2372.0,OUT017
NCB42,1826.0,OUT046
FDL16,742.0,OUT046
FDO24,582.0,OUT019
NCP42,3018.0,OUT046
FDR19,2136.0,OUT018
DRL01,3680.0,OUT045
FDV37,3198.0,OUT046
FDI41,518.0,OUT010
FDF58,1166.0,OUT049
NCF43,2000.0,OUT018
FDN02,3374.0,OUT049
NCP41,1794.0,OUT035
NCY17,2164.0,OUT027
FDL58,5672.0,OUT027
NCA30,4368.0,OUT027
FDE46,2184.0,OUT018
FDY38,3796.0,OUT035
NCH29,2952.0,OUT027
FDO20,3976.0,OUT045
FDP44,1480.0,OUT018
FDM02,2940.0,OUT027
FDJ14,2820.0,OUT027
FDH04,-386.0,OUT010
DRK23,3982.0,OUT046
NCW05,1650.0,OUT046
FDF12,2446.0,OUT049
FDL51,1542.0,OUT019
FDN03,3768.0,OUT018
DRJ37,2518.0,OUT049
FDM12,1142.0,OUT019
FDA16,3456.0,OUT045
NCB07,3144.0,OUT017
NCI17,-406.0,OUT019
FDR51,2422.0,OUT046
FDJ55,3552.0,OUT045
NCZ17,652.0,OUT013
FDU25,1040.0,OUT013
NCG18,1562.0,OUT045
DRM11,4172.0,OUT017
FDH16,1584.0,OUT035
FDZ04,784.0,OUT018
NCX53,2346.0,OUT035
FDX38,2316.0,OUT027
FDX09,2798.0,OUT046
NCW05,1432.0,OUT018
NCS41,2972.0,OUT017
FDI26,2818.0,OUT046
NCZ41,3432.0,OUT027
NCK06,1922.0,OUT046
FDX23,3000.0,OUT027
NCA42,2482.0,OUT046
FDC20,1022.0,OUT049
DRC49,2052.0,OUT018
FDX01,1924.0,OUT013
FDC08,3564.0,OUT045
FDC02,4172.0,OUT017
FDK10,2832.0,OUT045
DRC24,2492.0,OUT013
FDW16,-338.0,OUT019
NCU06,3336.0,OUT018
DRA59,2888.0,OUT045
FDR24,-370.0,OUT019
DRL35,516.0,OUT018
FDA49,1444.0,OUT013
NCC55,594.0,OUT046
DRD24,398.0,OUT019
NCE55,2866.0,OUT049
FDT33,2672.0,OUT045
NCT53,2604.0,OUT013
FDS26,4102.0,OUT046
FDL22,1256.0,OUT018
FDP44,1820.0,OUT017
FDC52,2232.0,OUT018
FDI53,694.0,OUT010
FDZ23,3022.0,OUT046
NCT18,2884.0,OUT013
FDR13,1926.0,OUT046
FDB09,102.0,OUT010
FDZ60,1780.0,OUT013
FDB11,3566.0,OUT046
FDC10,1732.0,OUT018
FDW56,3160.0,OUT035
FDK14,2812.0,OUT027
DRE27,2972.0,OUT027
FDA38,3880.0,OUT017
FDT11,2972.0,OUT045
FDP15,4172.0,OUT035
FDV27,1572.0,OUT035
FDS36,3256.0,OUT027
FDY40,2312.0,OUT027
NCF19,902.0,OUT049
FDF53,2880.0,OUT045
FDS14,3940.0,OUT027
FDE56,1078.0,OUT046
FDZ19,2908.0,OUT035
FDZ46,1840.0,OUT013
FDR16,3414.0,OUT046
FDG29,492.0,OUT018
NCE30,3420.0,OUT017
FDZ40,870.0,OUT046
FDG58,2300.0,OUT018
DRH03,1588.0,OUT013
FDZ47,1608.0,OUT045
FDV04,2304.0,OUT018
FDZ10,1800.0,OUT018
FDG46,1956.0,OUT017
NCF07,1486.0,OUT045
FDY44,3264.0,OUT035
FDB21,3848.0,OUT013
FDS20,3000.0,OUT035
FDS49,1410.0,OUT049
FDX55,4924.0,OUT027
NCQ02,2704.0,OUT018
FDR25,4260.0,OUT013
DRG39,832.0,OUT045
FDB46,3422.0,OUT046
