Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDP04,1171.7476022961166,OUT013
NCO43,1729.1299237618628,OUT049
FDD59,1428.5135962453867,OUT013
FDQ10,2820.863847839708,OUT017
FDW45,2511.7198291020154,OUT035
NCK30,4026.5259815763156,OUT049
FDU31,3144.0006732870766,OUT018
NCQ17,525.9474310677681,OUT019
FDN01,2855.3191991232493,OUT017
FDZ19,2850.4756333060955,OUT049
DRG37,2561.7165453883404,OUT017
FDE32,665.9553413321893,OUT045
FDO34,2764.6247880924616,OUT049
FDM04,-841.3636145439375,OUT019
FDZ25,2831.7804626669385,OUT049
FDU08,1741.1639697192481,OUT049
NCW30,3916.589024065669,OUT045
NCM18,1078.5494310546133,OUT013
FDS22,980.6779650813436,OUT035
NCH18,3879.5491993663004,OUT017
FDC23,2855.0058597009797,OUT013
FDY46,2964.2406948814632,OUT013
NCU06,3534.6516370696777,OUT046
FDX57,1598.4600339634367,OUT045
FDX36,4948.019524417356,OUT027
FDL16,772.3039729738708,OUT045
FDT16,2179.129480532072,OUT010
FDN16,1461.6484004448228,OUT018
FDC03,3105.9419894070784,OUT046
DRF60,3699.4138127694673,OUT013
FDS27,4542.617768560753,OUT027
FDP33,2047.2523585733834,OUT010
FDJ36,1415.744206782679,OUT018
NCR42,652.9560735273826,OUT013
FDV14,1553.3295679410076,OUT017
NCP42,3186.9157316173273,OUT035
FDB50,2735.795785844624,OUT027
NCC30,4195.493781227566,OUT027
FDA23,1406.5375062322978,OUT018
FDW16,1670.8810924432773,OUT017
FDQ52,1930.4511836663942,OUT010
FDB58,2453.847037833852,OUT049
NCP29,1184.4823800133954,OUT049
NCM05,3994.503520699379,OUT045
FDO25,3309.9084942415866,OUT013
NCM54,2026.5325969695632,OUT046
NCL54,2693.2111160404806,OUT046
FDL39,1017.8151912027364,OUT010
FDF53,2601.805799045526,OUT018
NCQ42,2181.502372290901,OUT035
FDF58,1137.6811897084222,OUT013
FDZ04,1260.8591529367604,OUT035
FDE26,410.2158125931976,OUT019
FDS60,2938.2509553367504,OUT017
FDV58,3170.2983529110406,OUT017
FDM04,896.0764259618142,OUT045
FDE08,2491.386881725304,OUT035
NCB43,2990.5007145102063,OUT049
FDU11,65.82452557197041,OUT010
FDF22,1453.586965113085,OUT019
FDE24,2295.293129940249,OUT013
DRJ49,2074.2573065965344,OUT046
NCQ53,3779.5077256543395,OUT035
NCL41,706.501575599963,OUT013
FDR22,1900.2003846319378,OUT013
FDH04,1731.9003752516426,OUT035
DRH15,703.4784897363705,OUT045
FDY40,1024.0478270719161,OUT049
NCI17,1702.1903481415889,OUT035
NCC18,2711.7280679870532,OUT013
FDY28,4713.173690052605,OUT027
FDB45,3146.6052837326392,OUT027
NCL30,1751.77311783667,OUT018
FDM10,3410.287470899969,OUT017
FDH22,3461.077533363545,OUT027
NCZ53,3063.5570792963213,OUT017
NCI18,3480.0502330390846,OUT013
FDH14,3748.7048176034273,OUT027
FDR36,2262.8178727597997,OUT027
FDW01,2349.809250716323,OUT045
FDK02,3351.714438910219,OUT027
FDJ02,2127.7091585943767,OUT018
FDU55,4063.567378753974,OUT013
NCV18,2807.928859035669,OUT027
FDH14,2006.662527812713,OUT018
FDZ37,1453.563751988775,OUT045
FDX49,3736.355559544532,OUT049
NCD43,1692.6675303135105,OUT046
FDZ07,1134.2956067503608,OUT013
FDK43,2190.9261243275055,OUT035
FDR32,3309.8847368299457,OUT018
FDT39,2512.0811145455136,OUT013
NCV54,2025.1262549582955,OUT017
FDF38,564.7047700617426,OUT018
FDV60,3112.64139811395,OUT046
FDH44,3784.704616793631,OUT027
FDS21,1127.6686690264098,OUT046
NCL41,610.8563013420996,OUT045
FDM46,1638.186210716665,OUT017
FDU27,846.9007726593228,OUT045
NCJ54,3682.040773582308,OUT017
DRG51,2349.8400530574945,OUT018
NCA29,802.8316434779945,OUT019
FDR47,2970.799577508301,OUT045
NCL19,3670.8231370057865,OUT027
DRG01,1375.032838577943,OUT049
FDG10,1079.983442047313,OUT046
NCV05,2515.9613726836956,OUT049
NCH18,1896.413894162198,OUT019
FDV14,1190.0916129489426,OUT018
DRJ23,3101.846198881977,OUT035
DRJ11,2883.740867585912,OUT046
FDZ03,3047.2960016723578,OUT017
FDI27,-1004.7146000742598,OUT010
FDJ14,1140.85526737971,OUT018
FDU32,2045.1123155469418,OUT017
FDD47,4153.104568011651,OUT027
DRF36,3116.9532571903846,OUT035
FDM21,3990.8280897733016,OUT046
FDV10,566.9501842031904,OUT018
FDH60,2803.003796014542,OUT018
FDX47,659.1265559298735,OUT010
FDT19,878.0583031414374,OUT019
FDO11,3876.886094460211,OUT045
FDH24,3943.2641078949987,OUT027
FDL02,1527.9627245342922,OUT018
FDB02,2920.4278141518716,OUT049
FDA43,3063.519795019031,OUT046
FDG52,787.4277854763624,OUT045
DRC12,2988.9462567323117,OUT013
FDY37,2057.2866828952783,OUT018
NCU18,2180.223841178631,OUT045
FDU09,1180.6672934132498,OUT035
DRJ25,2276.1735964823542,OUT027
DRE12,1531.308695321599,OUT018
DRL47,2096.9211414434094,OUT017
DRK01,1560.1388776008225,OUT046
FDC22,1130.5243284354945,OUT019
FDG44,957.3494831524315,OUT013
FDW04,2263.9079886550503,OUT035
FDK09,3642.8685917535104,OUT049
NCN43,2100.3224124079006,OUT035
FDG04,3061.421421964068,OUT049
FDH32,-309.9311342482454,OUT010
DRI47,2418.873872572913,OUT017
DRE15,1296.9430693904326,OUT013
FDY11,1357.527513696336,OUT035
FDO60,927.5229793932629,OUT049
FDQ20,519.7307853613539,OUT018
FDO57,3974.4142178499874,OUT027
FDT14,89.89819455358361,OUT019
FDA57,869.0261745199007,OUT049
DRN35,772.6322017913933,OUT017
FDJ03,947.0565870376392,OUT046
FDX28,1718.9748684053313,OUT017
DRE25,1432.439891586578,OUT045
FDR09,4019.5410386736917,OUT046
FDB23,3716.638746809302,OUT035
FDO08,2573.02924110916,OUT045
FDQ23,1774.97967457725,OUT049
FDW04,2158.266751282016,OUT013
DRK13,1178.6014903200012,OUT010
NCL17,3670.153592166321,OUT027
FDY21,3144.6771171152177,OUT035
FDJ38,4432.41641554098,OUT027
FDA37,214.0934752118469,OUT019
FDV43,861.3337001986172,OUT013
FDL36,1522.455867970744,OUT046
FDD53,715.779631995733,OUT045
FDZ19,882.1494926668096,OUT010
FDV21,1938.041856029627,OUT045
NCL54,2432.8809974196215,OUT018
DRI47,3723.552495872914,OUT027
DRG03,2553.6683711287637,OUT049
FDG21,2434.64713244763,OUT013
FDW03,1506.6277874656819,OUT018
NCI55,1938.1806042063376,OUT046
DRC36,917.2874738695173,OUT019
FDH22,2145.590725267558,OUT017
FDV20,2039.9137647994316,OUT045
NCU41,4423.941263633744,OUT027
FDN46,3146.2282007893104,OUT027
FDK50,2503.9189751534673,OUT045
NCA05,3753.6904678151295,OUT027
DRH01,2439.0719064397317,OUT018
FDT08,2120.4506377679418,OUT018
FDM08,3256.373328626681,OUT018
FDZ07,1228.087565852803,OUT035
FDS22,987.7705155566887,OUT017
FDV35,3894.890021396119,OUT027
FDI28,-543.796258269298,OUT010
FDW58,3195.160971712959,OUT027
FDT52,3782.5815793568663,OUT045
FDY34,2649.644962947626,OUT046
FDR10,2557.5956873952578,OUT046
FDK57,2032.0015881586673,OUT017
FDR02,3227.6521709165663,OUT027
FDX49,3651.7074228325696,OUT046
FDQ20,770.05084391884,OUT046
DRK23,3812.894807040337,OUT045
NCW06,2966.507922286169,OUT046
FDR31,2484.948271571062,OUT017
NCE43,2671.1507732450123,OUT013
DRO59,2705.794326883473,OUT027
FDN09,3889.419440068189,OUT049
FDR11,2568.332869362313,OUT046
FDO57,2596.8038329014735,OUT013
NCX18,3156.4235725685767,OUT017
FDB05,3582.0564980519052,OUT018
FDQ08,854.0604133801309,OUT018
NCG43,1660.9076079872316,OUT035
FDJ56,1680.669898353906,OUT013
FDA13,-1181.224351610244,OUT010
FDO56,2041.977321788733,OUT017
FDB37,3511.2473997783572,OUT018
FDZ02,1380.547749847501,OUT018
FDQ24,3854.2860132368874,OUT046
FDM16,1343.1468498789375,OUT013
FDU35,1717.0069712051343,OUT049
FDT35,2831.461180723554,OUT035
NCX30,3909.7089659020635,OUT049
FDG04,3058.586427778204,OUT017
FDI12,1612.1936361683029,OUT035
FDE35,1234.0793412874707,OUT035
NCP14,3120.2143470251995,OUT027
NCY53,1702.2746383833614,OUT045
FDP49,1115.398369414013,OUT017
FDQ04,885.3212898442046,OUT017
FDM39,2966.127700589305,OUT035
FDO58,716.7372815392366,OUT019
FDC56,2019.2173627949362,OUT017
NCQ54,2619.1127550580823,OUT046
FDV10,2251.4261917696504,OUT027
NCK17,729.2275246929328,OUT046
NCF55,2108.2223953691396,OUT027
FDV33,4096.551288926572,OUT013
NCH29,-309.6873371715899,OUT019
FDA37,3493.892664323946,OUT027
FDH46,1457.5998529959581,OUT018
FDS25,1972.0262965912164,OUT035
FDH04,2980.04556671601,OUT027
FDX52,3044.1257584377945,OUT046
NCD42,795.6407357269414,OUT017
FDW47,2084.160519525989,OUT017
FDL25,2985.030698147405,OUT027
NCJ06,60.550230238442396,OUT010
FDY09,2785.535409656617,OUT013
FDS40,721.9831465489583,OUT046
FDH41,3446.620165391561,OUT017
FDG38,1601.6772648221386,OUT035
FDU03,4292.376139157688,OUT027
FDV20,2098.401484795616,OUT046
DRB13,2951.036456185559,OUT045
NCQ30,1969.388256083974,OUT013
NCH06,3802.2410408657624,OUT013
FDU50,1606.2759412240089,OUT018
NCO42,438.05023160343194,OUT019
FDW09,1138.5086588769698,OUT018
FDH04,1605.503451975842,OUT013
FDC21,1752.5467910121513,OUT045
FDL21,926.0172476503117,OUT049
FDM46,-365.8068127548989,OUT010
FDT22,-831.8231786442184,OUT019
FDB28,3240.0000037223713,OUT035
FDI12,1236.7078460843904,OUT018
FDA28,2018.426576333798,OUT045
FDF59,2094.1568429606004,OUT013
FDM45,3430.7400019949537,OUT027
FDQ56,1488.0017578195527,OUT017
FDR46,2410.632406002957,OUT049
FDT01,3350.1517332206863,OUT013
FDD16,2713.1815505321156,OUT027
NCU30,620.3495584821359,OUT010
FDM40,353.40520057088486,OUT010
FDI56,1684.9727991352322,OUT035
NCS30,2046.2662014152158,OUT013
FDU08,1736.797393949926,OUT017
FDX51,4533.861127308008,OUT027
FDA43,3022.8150723420517,OUT045
FDX59,-1211.6838656463533,OUT010
FDC37,1487.0399961242372,OUT018
FDP58,3418.9931942601324,OUT013
NCY42,2403.414219614701,OUT035
FDF21,2741.1849583881503,OUT018
FDU10,2197.1813457311973,OUT027
DRL47,1724.8094127718343,OUT018
FDA58,3408.798656999639,OUT018
FDJ22,3128.9437565226667,OUT049
FDK50,2540.1874329266575,OUT046
FDO38,1466.574055058686,OUT035
DRF60,3821.3461390994344,OUT035
NCZ42,1776.735990821697,OUT019
FDD35,2021.997264052201,OUT049
FDL25,1495.3297190128794,OUT045
FDJ16,1033.1345138538645,OUT013
DRK59,3700.913032129024,OUT049
FDI50,3624.9219096283036,OUT046
NCB19,1360.3243629890796,OUT045
DRI37,1161.4916362207478,OUT035
FDA14,3774.2790143313255,OUT027
FDC08,3296.9033236493406,OUT018
FDS45,1764.8531079235345,OUT046
FDI21,1250.399863916488,OUT049
DRJ47,2878.2655683953053,OUT035
DRE37,4349.119478786815,OUT027
FDT55,2281.3064477542684,OUT018
NCG42,3473.673187483595,OUT027
FDA31,2791.8131070328536,OUT049
NCW42,3417.691020572522,OUT046
FDF50,3109.873618836603,OUT017
FDK56,2999.3854174476955,OUT049
FDX10,871.3593955452599,OUT035
NCK07,3980.301754420323,OUT027
FDZ49,3578.54080329483,OUT017
FDR33,1827.6330842409911,OUT013
FDO44,1534.345695662277,OUT018
FDA20,2919.0945960018435,OUT046
NCL30,1968.8256681667485,OUT045
FDI05,-591.1238315134219,OUT019
FDQ12,3298.6481937980993,OUT018
FDH47,1706.0252294285735,OUT017
FDH34,2663.6041199312917,OUT018
FDF29,2162.260749312632,OUT046
FDG40,422.45735158276545,OUT018
NCE18,3922.2516216555955,OUT017
FDP21,1151.3986408451833,OUT010
FDY50,1479.4508758069912,OUT013
FDB36,2226.805278631816,OUT049
NCZ29,2123.18950156723,OUT049
FDU20,1722.6039369405455,OUT018
FDO56,1998.802583652165,OUT013
FDW31,3238.781851620933,OUT049
DRH59,1280.646530051357,OUT013
NCB30,3180.6111069633616,OUT017
FDK43,3496.8658555784227,OUT027
FDW43,3555.444215708617,OUT045
NCL19,2334.9256343487464,OUT017
FDJ27,1668.9258379842606,OUT046
FDC45,2651.8767080237803,OUT046
FDY40,1093.3171637528476,OUT035
NCM41,1644.5023224990537,OUT035
NCK18,710.0565595888361,OUT019
FDP37,2175.596724842731,OUT049
FDA27,5419.6239674105,OUT027
NCX30,3948.6111460418965,OUT035
FDR09,4076.141779871718,OUT017
FDG08,4154.438118443788,OUT027
NCU30,2599.212374801628,OUT013
FDB16,1567.4844320356358,OUT017
FDM16,1401.082153901295,OUT017
FDC48,1425.55574921167,OUT013
NCF18,2945.4750443555004,OUT046
FDU46,1244.5607316106032,OUT018
FDH41,3071.5559330968404,OUT018
NCN42,419.41518447353553,OUT010
FDU49,1514.6816296074353,OUT046
FDB20,2754.7234287117853,OUT027
FDG50,-344.85334564951614,OUT019
FDW20,1916.7347261748112,OUT045
NCO55,1854.9697801844966,OUT049
FDX48,2506.562782338661,OUT046
FDU48,2136.552777047987,OUT046
FDR48,496.1471516531833,OUT019
FDK27,2038.1099320409967,OUT013
FDT35,2682.877381663052,OUT013
FDN12,1883.2627712955916,OUT049
NCE31,-1257.873680472386,OUT019
FDL21,935.0284297256751,OUT017
FDV56,1905.8081632810486,OUT017
FDR16,3469.076486200815,OUT017
NCP41,1872.5390338955365,OUT049
FDJ27,1732.780014918809,OUT013
FDA07,2137.6127619544786,OUT017
FDK55,1600.0802509139605,OUT049
FDM33,3524.957608869481,OUT049
FDY46,2931.5026984552915,OUT046
FDD36,1919.378454800987,OUT046
FDB12,3124.2264246636605,OUT027
FDF28,221.8631971895602,OUT019
NCE07,407.95530372970256,OUT019
FDW50,4035.276824996897,OUT027
NCW18,3711.8838372535347,OUT017
NCJ17,-503.46732955457094,OUT019
DRZ24,-4.458771912354337,OUT010
FDS07,2001.56871143113,OUT035
NCW05,-186.87536226807367,OUT010
FDZ22,1138.4456686256617,OUT018
FDK02,1892.0353931784655,OUT046
FDZ45,4496.277340271599,OUT027
FDL25,1528.6879833338446,OUT046
FDS08,2713.9590947864103,OUT045
NCZ42,5057.056328554067,OUT027
FDX57,1783.496190677269,OUT035
FDF21,3004.911072451414,OUT046
FDJ56,1327.8150902911545,OUT018
FDX10,759.799805313,OUT013
DRG48,2451.9750266692286,OUT035
DRN37,2596.0710778841694,OUT046
NCY41,392.72299378919354,OUT018
FDN28,1681.4016721960638,OUT045
FDE34,2773.3475787026005,OUT045
FDR10,2548.0110628927478,OUT045
FDC32,1640.8395256371684,OUT017
DRG13,2581.314086532831,OUT046
FDP59,1872.858943110147,OUT049
NCT53,699.0099907293048,OUT010
FDL57,5445.559953663142,OUT027
FDN32,1035.8408328282508,OUT010
FDK09,3267.844888437894,OUT018
FDA52,934.7029404424137,OUT010
FDC57,3181.160570832338,OUT049
FDI09,3862.727260191056,OUT035
NCB07,3061.9417109172555,OUT046
FDP26,1796.4772841173215,OUT035
FDP40,3299.848784459869,OUT027
FDL15,2459.3891902904015,OUT013
FDV07,1816.0601113648627,OUT046
FDS03,1233.3451072970245,OUT017
FDE50,3079.013649231586,OUT049
FDQ15,1453.351148650246,OUT017
FDQ33,484.01219735444295,OUT010
FDT22,1050.9633656686924,OUT013
DRO35,2030.5187120244746,OUT035
FDJ41,4158.294372964664,OUT049
FDQ27,1900.0914668007565,OUT035
FDC26,1915.274593859937,OUT017
NCF43,3678.3939210288017,OUT027
NCR50,2558.2403638159194,OUT035
FDE39,1682.031469634664,OUT018
FDN49,2217.6400233739523,OUT027
DRG11,1860.3006243132215,OUT035
NCA18,1975.7228167350668,OUT049
FDM36,2490.984303402693,OUT018
FDW32,1575.2226112393876,OUT017
NCQ18,-315.2960638473995,OUT010
FDX14,2719.1991207119095,OUT027
FDD46,2507.783207343668,OUT017
FDI34,1765.0456569043397,OUT019
NCJ17,1522.7779378678026,OUT035
FDB52,4130.708049387255,OUT035
FDV55,2028.2386627354035,OUT018
FDC57,3050.567215952121,OUT046
FDB29,1907.624767525115,OUT046
NCO43,1757.6771886841739,OUT035
FDG44,855.675489515049,OUT045
FDJ34,2005.212158656843,OUT045
FDH40,1530.0109177832142,OUT049
NCD07,3188.6514582962873,OUT027
FDB41,987.8106234727575,OUT017
FDH47,1333.2381983943658,OUT018
DRK37,3063.649745745621,OUT035
FDM25,950.9209147783765,OUT019
NCX06,2796.5192264074285,OUT045
NCS05,2219.4396022911355,OUT017
FDS39,2223.4170300980236,OUT045
FDC47,4937.950441058774,OUT027
FDG20,2869.2644348345275,OUT013
DRL23,1831.6654893558753,OUT017
FDY33,2572.671661736927,OUT013
NCH18,3697.7911695289217,OUT045
FDX47,2664.246664608122,OUT035
NCB06,2429.958387201857,OUT045
FDP36,1040.5765328256218,OUT049
FDW44,2499.467209247784,OUT018
NCU41,2718.8675152816886,OUT018
NCS17,1549.4847743723735,OUT046
FDD46,2597.076623374288,OUT035
FDE45,2900.9334745638685,OUT017
FDI09,3813.304395325733,OUT017
NCJ54,1707.7096508906357,OUT010
NCA29,2428.984116602143,OUT018
NCN41,3389.970226930932,OUT027
FDY34,2798.397042673225,OUT035
NCG55,1989.7282610535133,OUT035
DRM49,793.7223246876435,OUT046
NCB42,1959.3358922961315,OUT049
FDE58,1805.593016840033,OUT045
DRJ25,907.3841882346223,OUT013
FDS47,-474.7203830295805,OUT010
FDY21,3157.5200380876004,OUT049
NCI54,1828.122649402502,OUT013
FDO24,2560.498391648113,OUT017
FDY43,2785.1131319654833,OUT035
FDF35,1454.9935593870773,OUT018
NCP29,-817.4531664729961,OUT019
FDN28,3142.776519977316,OUT027
FDJ50,683.21581239061,OUT018
FDQ14,3830.517000937402,OUT027
FDC37,1924.6008514417088,OUT035
FDN08,1945.3972086709045,OUT046
FDD04,2399.932544357616,OUT035
FDW34,3514.7855535807957,OUT018
FDP04,1249.0123752289476,OUT017
NCG07,3023.34096776135,OUT017
NCN14,2592.6176042667803,OUT018
FDJ16,946.2989915904869,OUT045
NCM42,1697.9684840021478,OUT045
NCF19,880.8781524448618,OUT046
FDY21,2770.535421966391,OUT018
FDY19,2037.5326853693252,OUT035
FDV09,2341.895485457555,OUT045
FDA28,2111.380055730576,OUT013
FDC38,1856.1774441156879,OUT018
FDL28,3539.6809660655354,OUT045
NCH43,3457.6992204534304,OUT049
NCN53,594.170691029106,OUT045
NCW05,1821.0447489820235,OUT017
NCO30,2635.7459184059303,OUT018
FDT04,-1199.446896214037,OUT019
FDB27,2813.4092786742567,OUT018
NCK07,2633.8138159635696,OUT013
NCA53,902.1288117854422,OUT013
FDB33,2293.574156789498,OUT018
FDU37,1463.2230657165524,OUT017
FDR13,2069.8735091218773,OUT035
FDE45,2909.7432197658545,OUT049
FDV37,3205.395403612323,OUT017
FDX44,-360.71633479413237,OUT019
NCL06,4109.2564587174675,OUT017
FDJ28,2928.1729363075533,OUT045
FDX55,3503.222116850507,OUT049
NCK17,471.457912345193,OUT018
FDH52,1274.6395695453994,OUT035
FDN13,3061.984947806534,OUT027
FDK44,2422.321048629013,OUT018
FDU16,1405.129933187065,OUT046
FDZ07,1177.2811181305176,OUT017
NCN06,3984.635835256927,OUT027
FDH02,-330.1884115603303,OUT010
NCW18,3564.5020799987865,OUT045
FDH57,2140.777366564862,OUT013
FDV35,2388.9490151683344,OUT045
NCU29,2335.180732297589,OUT013
NCP02,1012.8398914130826,OUT046
FDN44,2592.6048305765876,OUT013
FDX03,604.4211221112568,OUT018
FDR11,637.1471607403754,OUT010
FDA36,2909.0932681616437,OUT046
FDP58,4783.3565706041045,OUT027
FDH31,1559.5720633060093,OUT045
FDH34,3090.8137494386146,OUT035
FDS13,4193.749803579294,OUT035
FDT01,3057.584778503729,OUT018
FDY09,2887.8428531177738,OUT049
FDV33,5450.420509005971,OUT027
NCW29,181.4756711711667,OUT010
NCN17,1565.2625908069704,OUT045
FDX01,1916.6378223177737,OUT046
FDL03,3221.6088511913,OUT049
DRL59,1066.0540463994546,OUT049
DRM11,5441.696818096796,OUT027
FDA43,3189.666105465639,OUT049
FDZ56,821.4083763490747,OUT010
FDI44,1036.5512973515852,OUT018
FDB50,1353.6772443010418,OUT013
FDU15,-1153.7882616747515,OUT019
NCJ19,-839.2006536531998,OUT019
FDD48,1918.1996640045425,OUT013
NCW42,3560.3050709081353,OUT035
FDL24,2884.822390547076,OUT017
NCB30,3119.624714582405,OUT013
FDK25,2722.2390608826554,OUT013
FDW28,3152.1149241276917,OUT049
FDD47,2830.307112882838,OUT017
FDK16,-360.82924974600866,OUT019
FDW37,1498.5932881681674,OUT046
FDA48,3561.835266663512,OUT035
FDA14,2429.3512995857564,OUT017
FDV15,1693.906159218613,OUT013
FDN22,4010.4300951250725,OUT049
NCD55,701.4923390962905,OUT045
FDY43,2664.6697720943575,OUT013
NCU05,1424.616240742805,OUT017
FDF10,2498.6119288982736,OUT035
FDR39,2617.3767261182325,OUT018
FDG40,711.4204917543418,OUT013
FDZ28,222.2158800694565,OUT019
FDE02,1480.3544836284623,OUT045
FDU60,2801.9405466177877,OUT049
FDM21,4017.6406735156984,OUT013
FDV52,34.572516123789455,OUT019
NCW06,3011.0965361952794,OUT013
FDX36,3674.550312985456,OUT035
FDT35,4118.305607106591,OUT027
NCL19,442.32674577787236,OUT010
NCD31,2586.6824879711676,OUT046
FDE53,-90.79465332349326,OUT019
FDW58,-114.19079727000775,OUT019
DRF48,2913.1014980000527,OUT046
FDW57,2924.32868299865,OUT035
DRH13,1835.6655310671176,OUT017
FDT33,2719.5984148939706,OUT013
DRK47,4921.2943440720155,OUT027
FDY22,403.30073289098493,OUT010
FDC35,1363.5548343109897,OUT019
FDO03,3623.3271427404497,OUT013
FDF24,1362.8411278147548,OUT045
FDF56,2605.940774044535,OUT018
FDD28,1035.841811455625,OUT013
FDG53,3695.718939172601,OUT027
FDO27,-277.6805248424054,OUT019
NCF54,2424.944843232413,OUT018
FDC20,2412.5160372653268,OUT027
FDU10,770.5696294557706,OUT046
DRA24,2354.9257365926173,OUT018
FDA02,494.4539959619607,OUT010
FDG10,1172.2293410538682,OUT017
FDW39,1032.691442591261,OUT010
FDP04,-727.9197685330405,OUT019
NCM55,2919.058266479109,OUT013
FDG47,3967.2758708299402,OUT045
NCU41,3088.0249110733785,OUT017
NCK31,1018.8440659722669,OUT017
FDZ46,1721.1768746753844,OUT045
FDU13,3764.4992249702996,OUT027
NCF19,826.8614637284799,OUT045
NCJ43,2730.3958171302465,OUT013
NCJ05,2352.291163530551,OUT045
FDS04,3657.8369286210605,OUT027
FDX28,-179.35103068635095,OUT010
FDB41,2313.4408404724772,OUT027
FDG53,2267.6547921176148,OUT046
FDL15,565.1209253445796,OUT010
FDQ08,1231.995946104892,OUT049
DRN36,1613.7068779824904,OUT013
FDI46,3940.0825185689005,OUT013
FDG16,4758.940232518975,OUT027
FDV32,1125.4705121510544,OUT013
FDF44,288.46165702305314,OUT010
FDK04,731.4863466593443,OUT018
NCA41,3041.4440682047675,OUT013
FDD51,885.7902318132528,OUT017
NCZ53,2878.8342464304474,OUT045
FDP01,3882.07792351379,OUT027
FDY25,2959.537628560254,OUT049
FDB17,2578.60339354358,OUT018
NCV54,1645.598130502319,OUT018
FDJ32,1194.335853283494,OUT017
FDA37,2159.3828660896543,OUT049
FDG35,2902.0707502323053,OUT035
NCM05,3821.894311390339,OUT018
FDG45,3301.960349193641,OUT046
FDH28,811.8970305399334,OUT013
NCE18,3929.2967495169028,OUT049
FDH38,1862.9415020515617,OUT045
FDR56,3173.333941981138,OUT013
FDH17,3072.791919695693,OUT027
FDD39,3503.509749922701,OUT049
FDB41,1014.4257824577899,OUT049
NCR53,3432.7829214742383,OUT046
FDX46,1164.8141800697113,OUT017
FDV28,809.484456315957,OUT049
FDA08,2388.2512227982934,OUT018
FDH45,926.1361636545723,OUT017
NCS38,-101.65579468047429,OUT010
FDD40,1214.7024200096034,OUT010
DRM59,2573.6818868598243,OUT035
NCJ43,2471.8703568980914,OUT018
NCN29,926.3235704791769,OUT013
NCC19,2899.437206613547,OUT045
FDR56,3255.2844717025664,OUT035
FDZ43,3893.6008421753377,OUT049
FDJ32,-803.2585107932834,OUT010
DRH03,1618.8968765317745,OUT017
NCZ54,2691.472785281482,OUT035
FDE26,2424.5744267128625,OUT017
FDS03,1050.1407440758635,OUT045
DRZ24,2.932276617299749,OUT019
FDO48,4908.120024746753,OUT027
FDW39,2878.1276013111155,OUT049
NCK05,1162.696100403179,OUT049
NCK30,4008.8177673270084,OUT017
FDT27,3425.318286553212,OUT018
FDS08,941.1700654505719,OUT019
NCJ19,1049.5471753957745,OUT049
FDC58,745.9962881733833,OUT045
DRE37,2950.7396718275836,OUT013
FDW02,2230.089070929463,OUT035
FDJ02,542.2712608943403,OUT010
FDX09,2732.9483110581277,OUT045
FDT31,1101.1096717545602,OUT010
FDI24,2901.1403321777793,OUT049
FDY09,2717.357308351024,OUT045
FDV28,633.2099836287115,OUT045
DRM47,3093.678562437553,OUT049
FDT52,1995.3693212099367,OUT019
FDI48,725.3202301550344,OUT018
FDY55,4017.088145887085,OUT017
FDU48,2158.9171679758488,OUT013
FDN25,968.4040238576671,OUT045
FDP20,2152.3006900621826,OUT049
FDJ15,3003.1187023610128,OUT013
FDD04,1965.182341427191,OUT018
FDY58,3521.2172510240566,OUT045
FDR37,2647.3665343852613,OUT018
FDF44,2164.605773329418,OUT013
FDD32,1375.105681550054,OUT045
FDR57,2626.5897341581212,OUT017
DRG39,2375.565145301996,OUT027
FDX15,2591.881268842126,OUT017
DRN37,2516.812805336272,OUT045
FDW40,3711.010375661884,OUT027
FDB32,1675.6133615554913,OUT049
FDM40,1990.1710494552526,OUT018
FDE39,3390.0227770883344,OUT027
DRH49,1463.0487761694387,OUT017
FDT46,1003.5330445236671,OUT049
NCF06,4108.144234033396,OUT035
FDP07,3151.2135674286965,OUT017
FDC04,3770.737220096821,OUT013
FDZ32,1839.5459437559498,OUT017
FDD50,2596.0322955251913,OUT045
FDU56,2978.6162255478193,OUT017
FDV34,1389.3538476412339,OUT017
NCY41,723.2000250166918,OUT013
NCK18,2593.283301341198,OUT046
DRH25,1027.3315267492426,OUT049
FDT57,3706.469168240012,OUT046
FDV56,1538.1150964090145,OUT018
FDV12,1585.4969014755918,OUT045
FDN52,1600.7954436801226,OUT017
FDX38,1068.1098773788485,OUT035
FDE47,1723.7710113881449,OUT018
NCO07,3321.618525178131,OUT013
FDV09,3834.278659792471,OUT027
FDZ23,1086.517411705798,OUT019
DRH51,1167.244105539174,OUT018
NCY54,2592.7465952238163,OUT045
DRG49,3830.0072951026464,OUT013
NCC19,3081.106656678171,OUT049
NCV53,3652.490414249116,OUT045
FDZ47,-101.39399160619467,OUT019
NCO26,1561.9869552667565,OUT018
NCP02,989.91723488338,OUT045
NCW30,3724.733322041431,OUT018
NCN55,3701.8150435869047,OUT046
FDB20,-578.7943102552663,OUT010
DRL11,2507.782617803341,OUT013
DRD60,2781.8604170453773,OUT045
FDW14,-307.53091487846183,OUT010
FDL27,-730.1670785562001,OUT010
FDU09,763.7831472273327,OUT018
DRH36,2676.0683213337293,OUT027
FDP34,3879.942877747321,OUT027
FDE04,2953.4556805547422,OUT017
FDZ57,3558.7675939960095,OUT027
FDF02,-185.54624795089313,OUT010
FDG28,3767.7194918453565,OUT045
NCI31,643.2366803375459,OUT046
